bucket_start,bucket_end,symbol,scenario,event_count,avg_price,total_quantity,avg_ingestion_latency_ms,p95_ingestion_latency_ms,max_ingestion_latency_ms
2026-09-07 21:28:10+00,2026-09-07 21:28:20+00,MSFT,low,6,421.038333,1841,12.00,12,12
2026-09-07 21:28:10+00,2026-09-07 21:28:20+00,PETR4,low,14,38.039286,7755,12.57,16,16
2026-09-07 21:28:10+00,2026-09-07 21:28:20+00,VALE3,low,14,61.733571,7455,12.21,13,13
2026-09-07 21:28:20+00,2026-09-07 21:28:30+00,AAPL,low,8,171.327500,3378,21.50,88,88
2026-09-07 21:28:20+00,2026-09-07 21:28:30+00,ABEV3,low,12,12.023333,5666,17.75,79,79
2026-09-07 21:28:20+00,2026-09-07 21:28:30+00,BBDC4,low,9,13.935556,2427,12.11,13,13
2026-09-07 21:28:20+00,2026-09-07 21:28:30+00,BOVA11,low,8,125.425000,4760,59.25,387,387
2026-09-07 21:28:20+00,2026-09-07 21:28:30+00,BTC-USD,low,9,65090.761111,3660,139.22,485,485
2026-09-07 21:28:20+00,2026-09-07 21:28:30+00,ITUB4,low,14,34.052857,6488,31.64,287,287
2026-09-07 21:28:20+00,2026-09-07 21:28:30+00,MGLU3,low,8,1.997500,4548,12.00,12,12
2026-09-07 21:28:20+00,2026-09-07 21:28:30+00,MSFT,low,9,420.061111,4693,12.67,16,16
2026-09-07 21:28:20+00,2026-09-07 21:28:30+00,PETR4,low,16,37.953125,9094,12.38,15,15
2026-09-07 21:28:20+00,2026-09-07 21:28:30+00,VALE3,low,6,61.961667,3713,12.00,12,12
2026-09-07 21:28:30+00,2026-09-07 21:28:40+00,AAPL,low,12,169.692500,5948,12.00,12,12
2026-09-07 21:28:30+00,2026-09-07 21:28:40+00,ABEV3,low,12,12.030833,5143,12.25,13,13
2026-09-07 21:28:30+00,2026-09-07 21:28:40+00,BBDC4,low,10,13.980000,5241,18.10,71,71
2026-09-07 21:28:30+00,2026-09-07 21:28:40+00,BOVA11,low,9,124.975556,5952,23.00,111,111
2026-09-07 21:28:30+00,2026-09-07 21:28:40+00,BTC-USD,low,10,65273.473000,4643,12.10,13,13
2026-09-07 21:28:30+00,2026-09-07 21:28:40+00,ITUB4,low,17,34.060588,9854,12.18,13,13
2026-09-07 21:28:30+00,2026-09-07 21:28:40+00,MGLU3,low,9,2.012222,4561,12.33,13,13
2026-09-07 21:28:30+00,2026-09-07 21:28:40+00,MSFT,low,11,418.598182,4471,15.64,36,36
2026-09-07 21:28:30+00,2026-09-07 21:28:40+00,PETR4,low,8,37.935000,4567,12.50,14,14
2026-09-07 21:28:30+00,2026-09-07 21:28:40+00,VALE3,low,2,62.020000,583,12.50,13,13
2026-09-07 21:28:40+00,2026-09-07 21:28:50+00,AAPL,low,10,170.101000,5807,12.70,17,17
2026-09-07 21:28:40+00,2026-09-07 21:28:50+00,ABEV3,low,11,11.994545,5892,46.18,381,381
2026-09-07 21:28:40+00,2026-09-07 21:28:50+00,BBDC4,low,12,13.952500,7642,12.83,16,16
2026-09-07 21:28:40+00,2026-09-07 21:28:50+00,BOVA11,low,7,125.021429,2990,14.71,23,23
2026-09-07 21:28:40+00,2026-09-07 21:28:50+00,BTC-USD,low,6,65068.391667,3106,24.17,82,82
2026-09-07 21:28:40+00,2026-09-07 21:28:50+00,ITUB4,low,13,34.133077,7230,13.38,17,17
2026-09-07 21:28:40+00,2026-09-07 21:28:50+00,MGLU3,low,11,2.001818,6067,36.91,282,282
2026-09-07 21:28:40+00,2026-09-07 21:28:50+00,MSFT,low,6,420.305000,2909,90.50,479,479
2026-09-07 21:28:40+00,2026-09-07 21:28:50+00,PETR4,low,12,37.819167,6671,26.83,182,182
2026-09-07 21:28:40+00,2026-09-07 21:28:50+00,VALE3,low,13,62.009231,9152,12.23,14,14
2026-09-07 21:28:50+00,2026-09-07 21:29:00+00,AAPL,low,16,170.709375,6298,33.63,278,278
2026-09-07 21:28:50+00,2026-09-07 21:29:00+00,ABEV3,low,6,12.071667,2306,12.17,13,13
2026-09-07 21:28:50+00,2026-09-07 21:29:00+00,BBDC4,low,14,14.044286,8514,13.14,27,27
2026-09-07 21:28:50+00,2026-09-07 21:29:00+00,BOVA11,low,11,124.468182,4671,84.27,522,522
2026-09-07 21:28:50+00,2026-09-07 21:29:00+00,BTC-USD,low,8,64898.336250,2848,50.00,226,226
2026-09-07 21:28:50+00,2026-09-07 21:29:00+00,ITUB4,low,12,33.960000,4603,12.17,13,13
2026-09-07 21:28:50+00,2026-09-07 21:29:00+00,MGLU3,low,8,2.007500,3840,12.38,13,13
2026-09-07 21:28:50+00,2026-09-07 21:29:00+00,MSFT,low,5,419.396000,2966,14.20,23,23
2026-09-07 21:28:50+00,2026-09-07 21:29:00+00,PETR4,low,12,38.084167,4018,73.25,426,426
2026-09-07 21:28:50+00,2026-09-07 21:29:00+00,VALE3,low,8,62.318750,4181,12.13,13,13
2026-09-07 21:29:00+00,2026-09-07 21:29:10+00,AAPL,low,7,169.822857,4699,12.14,13,13
2026-09-07 21:29:00+00,2026-09-07 21:29:10+00,ABEV3,low,8,12.035000,5596,12.00,12,12
2026-09-07 21:29:00+00,2026-09-07 21:29:10+00,BBDC4,low,11,14.027273,3686,12.18,13,13
2026-09-07 21:29:00+00,2026-09-07 21:29:10+00,BOVA11,low,8,125.111250,3013,12.13,13,13
2026-09-07 21:29:00+00,2026-09-07 21:29:10+00,BTC-USD,low,12,64875.785833,6557,14.75,45,45
2026-09-07 21:29:00+00,2026-09-07 21:29:10+00,ITUB4,low,10,33.946000,6530,12.20,13,13
2026-09-07 21:29:00+00,2026-09-07 21:29:10+00,MGLU3,low,13,2.003846,5984,12.08,13,13
2026-09-07 21:29:00+00,2026-09-07 21:29:10+00,MSFT,low,7,422.675714,4226,45.43,244,244
2026-09-07 21:29:00+00,2026-09-07 21:29:10+00,PETR4,low,12,37.955000,5906,23.17,145,145
2026-09-07 21:29:00+00,2026-09-07 21:29:10+00,VALE3,low,11,62.159091,4690,12.00,12,12
2026-09-07 21:30:00+00,2026-09-07 21:30:10+00,AAPL,medium,37,169.856216,19262,7.14,19,27
2026-09-07 21:30:00+00,2026-09-07 21:30:10+00,ABEV3,medium,40,11.989250,19797,7.20,12,12
2026-09-07 21:30:00+00,2026-09-07 21:30:10+00,BBDC4,medium,27,13.984444,10048,8.00,12,12
2026-09-07 21:30:00+00,2026-09-07 21:30:10+00,BOVA11,medium,32,124.704063,14591,6.03,12,37
2026-09-07 21:30:00+00,2026-09-07 21:30:10+00,BTC-USD,medium,45,64990.311778,21700,8.80,15,57
2026-09-07 21:30:00+00,2026-09-07 21:30:10+00,ITUB4,medium,48,33.944167,21997,8.21,12,31
2026-09-07 21:30:00+00,2026-09-07 21:30:10+00,MGLU3,medium,36,2.001389,15303,6.83,18,29
2026-09-07 21:30:00+00,2026-09-07 21:30:10+00,MSFT,medium,30,420.976333,15986,8.63,12,16
2026-09-07 21:30:00+00,2026-09-07 21:30:10+00,PETR4,medium,34,37.995882,15564,8.44,24,39
2026-09-07 21:30:00+00,2026-09-07 21:30:10+00,VALE3,medium,23,61.940870,11162,7.00,12,12
2026-09-07 21:30:10+00,2026-09-07 21:30:20+00,AAPL,medium,93,170.206774,45117,8.59,29,96
2026-09-07 21:30:10+00,2026-09-07 21:30:20+00,ABEV3,medium,89,12.013258,46623,8.48,22,39
2026-09-07 21:30:10+00,2026-09-07 21:30:20+00,BBDC4,medium,103,13.987379,49267,7.41,13,21
2026-09-07 21:30:10+00,2026-09-07 21:30:20+00,BOVA11,medium,109,124.979541,58172,9.58,13,86
2026-09-07 21:30:10+00,2026-09-07 21:30:20+00,BTC-USD,medium,99,65066.561313,50196,7.44,14,58
2026-09-07 21:30:10+00,2026-09-07 21:30:20+00,ITUB4,medium,105,33.982190,55615,6.71,13,14
2026-09-07 21:30:10+00,2026-09-07 21:30:20+00,MGLU3,medium,100,1.999800,51099,8.04,16,67
2026-09-07 21:30:10+00,2026-09-07 21:30:20+00,MSFT,medium,100,420.530600,46642,9.70,25,64
2026-09-07 21:30:10+00,2026-09-07 21:30:20+00,PETR4,medium,104,37.972885,55625,7.96,14,51
2026-09-07 21:30:10+00,2026-09-07 21:30:20+00,VALE3,medium,102,62.050784,52196,6.85,12,41
2026-09-07 21:30:20+00,2026-09-07 21:30:30+00,AAPL,medium,108,169.865278,56348,7.28,13,38
2026-09-07 21:30:20+00,2026-09-07 21:30:30+00,ABEV3,medium,103,12.003689,49193,11.17,16,103
2026-09-07 21:30:20+00,2026-09-07 21:30:30+00,BBDC4,medium,111,13.995135,54995,7.89,13,36
2026-09-07 21:30:20+00,2026-09-07 21:30:30+00,BOVA11,medium,95,124.967789,50959,8.79,14,93
2026-09-07 21:30:20+00,2026-09-07 21:30:30+00,BTC-USD,medium,84,65000.279643,40474,6.36,13,18
2026-09-07 21:30:20+00,2026-09-07 21:30:30+00,ITUB4,medium,98,33.971939,46476,6.84,13,18
2026-09-07 21:30:20+00,2026-09-07 21:30:30+00,MGLU3,medium,95,1.998737,54772,8.46,14,59
2026-09-07 21:30:20+00,2026-09-07 21:30:30+00,MSFT,medium,107,419.754019,53597,9.07,15,53
2026-09-07 21:30:20+00,2026-09-07 21:30:30+00,PETR4,medium,90,37.959889,45428,8.82,15,63
2026-09-07 21:30:20+00,2026-09-07 21:30:30+00,VALE3,medium,104,61.968173,42025,6.31,14,18
2026-09-07 21:30:30+00,2026-09-07 21:30:40+00,AAPL,medium,93,169.846237,46332,8.89,14,70
2026-09-07 21:30:30+00,2026-09-07 21:30:40+00,ABEV3,medium,97,11.997216,48848,9.59,28,78
2026-09-07 21:30:30+00,2026-09-07 21:30:40+00,BBDC4,medium,104,13.997981,58175,8.96,18,58
2026-09-07 21:30:30+00,2026-09-07 21:30:40+00,BOVA11,medium,95,124.948947,48501,8.27,14,47
2026-09-07 21:30:30+00,2026-09-07 21:30:40+00,BTC-USD,medium,100,65033.533200,52874,9.32,14,81
2026-09-07 21:30:30+00,2026-09-07 21:30:40+00,ITUB4,medium,103,34.029029,50941,6.11,13,29
2026-09-07 21:30:30+00,2026-09-07 21:30:40+00,MGLU3,medium,105,2.004000,50374,8.87,16,43
2026-09-07 21:30:30+00,2026-09-07 21:30:40+00,MSFT,medium,99,419.491313,51063,9.66,22,91
2026-09-07 21:30:30+00,2026-09-07 21:30:40+00,PETR4,medium,102,38.002157,46158,9.27,18,71
2026-09-07 21:30:30+00,2026-09-07 21:30:40+00,VALE3,medium,102,61.888431,52597,6.87,13,18
2026-09-07 21:30:40+00,2026-09-07 21:30:50+00,AAPL,medium,96,170.096250,48351,8.48,13,55
2026-09-07 21:30:40+00,2026-09-07 21:30:50+00,ABEV3,medium,95,12.014632,47641,7.65,13,23
2026-09-07 21:30:40+00,2026-09-07 21:30:50+00,BBDC4,medium,115,13.995130,59122,9.33,14,73
2026-09-07 21:30:40+00,2026-09-07 21:30:50+00,BOVA11,medium,100,124.908000,46213,8.51,14,43
2026-09-07 21:30:40+00,2026-09-07 21:30:50+00,BTC-USD,medium,102,65092.703333,51742,8.61,21,59
2026-09-07 21:30:40+00,2026-09-07 21:30:50+00,ITUB4,medium,88,33.986818,40474,6.91,13,13
2026-09-07 21:30:40+00,2026-09-07 21:30:50+00,MGLU3,medium,113,1.999646,57710,8.10,14,59
2026-09-07 21:30:40+00,2026-09-07 21:30:50+00,MSFT,medium,86,419.661860,42074,9.24,13,63
2026-09-07 21:30:40+00,2026-09-07 21:30:50+00,PETR4,medium,115,37.936261,59951,8.47,14,45
2026-09-07 21:30:40+00,2026-09-07 21:30:50+00,VALE3,medium,94,62.026702,47881,7.47,13,24
2026-09-07 21:30:50+00,2026-09-07 21:31:00+00,AAPL,medium,98,170.220102,48225,11.81,60,84
2026-09-07 21:30:50+00,2026-09-07 21:31:00+00,ABEV3,medium,85,11.992824,45525,9.44,15,63
2026-09-07 21:30:50+00,2026-09-07 21:31:00+00,BBDC4,medium,98,13.990000,53041,7.41,15,40
2026-09-07 21:30:50+00,2026-09-07 21:31:00+00,BOVA11,medium,97,125.071031,48215,8.95,14,70
2026-09-07 21:30:50+00,2026-09-07 21:31:00+00,BTC-USD,medium,123,64950.853821,64563,9.69,14,94
2026-09-07 21:30:50+00,2026-09-07 21:31:00+00,ITUB4,medium,105,34.006857,55229,8.22,13,46
2026-09-07 21:30:50+00,2026-09-07 21:31:00+00,MGLU3,medium,102,1.999118,46375,10.32,44,67
2026-09-07 21:30:50+00,2026-09-07 21:31:00+00,MSFT,medium,96,420.259271,48879,9.27,29,51
2026-09-07 21:30:50+00,2026-09-07 21:31:00+00,PETR4,medium,97,38.042062,47444,8.76,14,74
2026-09-07 21:30:50+00,2026-09-07 21:31:00+00,VALE3,medium,102,62.024510,53330,8.15,13,22
2026-09-07 21:31:00+00,2026-09-07 21:31:10+00,AAPL,medium,91,169.968462,47555,11.12,38,69
2026-09-07 21:31:00+00,2026-09-07 21:31:10+00,ABEV3,medium,78,12.008974,37472,9.44,14,54
2026-09-07 21:31:00+00,2026-09-07 21:31:10+00,BBDC4,medium,100,14.000100,46122,9.16,33,50
2026-09-07 21:31:00+00,2026-09-07 21:31:10+00,BOVA11,medium,97,125.118351,48380,10.00,14,59
2026-09-07 21:31:00+00,2026-09-07 21:31:10+00,BTC-USD,medium,112,64971.681518,54054,8.89,18,55
2026-09-07 21:31:00+00,2026-09-07 21:31:10+00,ITUB4,medium,100,34.008300,56812,6.99,13,16
2026-09-07 21:31:00+00,2026-09-07 21:31:10+00,MGLU3,medium,108,2.001944,50608,9.40,20,64
2026-09-07 21:31:00+00,2026-09-07 21:31:10+00,MSFT,medium,97,420.525052,49285,10.33,20,75
2026-09-07 21:31:00+00,2026-09-07 21:31:10+00,PETR4,medium,109,37.969725,52179,7.86,14,44
2026-09-07 21:31:00+00,2026-09-07 21:31:10+00,VALE3,medium,103,62.096893,51600,7.67,13,25
2026-09-07 21:31:10+00,2026-09-07 21:31:20+00,AAPL,medium,109,170.147064,52134,11.81,46,85
2026-09-07 21:31:10+00,2026-09-07 21:31:20+00,ABEV3,medium,100,11.990800,46801,11.30,36,75
2026-09-07 21:31:10+00,2026-09-07 21:31:20+00,BBDC4,medium,97,13.991134,50191,7.96,14,56
2026-09-07 21:31:10+00,2026-09-07 21:31:20+00,BOVA11,medium,95,124.825474,49761,7.39,14,23
2026-09-07 21:31:10+00,2026-09-07 21:31:20+00,BTC-USD,medium,100,65060.499300,47332,9.25,15,81
2026-09-07 21:31:10+00,2026-09-07 21:31:20+00,ITUB4,medium,96,34.019688,46705,7.51,13,14
2026-09-07 21:31:10+00,2026-09-07 21:31:20+00,MGLU3,medium,101,2.000990,55842,9.44,14,78
2026-09-07 21:31:10+00,2026-09-07 21:31:20+00,MSFT,medium,102,420.545196,53592,8.95,14,75
2026-09-07 21:31:10+00,2026-09-07 21:31:20+00,PETR4,medium,98,37.994388,46730,12.55,58,93
2026-09-07 21:31:10+00,2026-09-07 21:31:20+00,VALE3,medium,103,62.046990,53939,7.87,14,23
2026-09-07 21:31:20+00,2026-09-07 21:31:30+00,AAPL,medium,101,169.829010,49208,8.18,13,49
2026-09-07 21:31:20+00,2026-09-07 21:31:30+00,ABEV3,medium,104,11.975481,51644,8.03,14,16
2026-09-07 21:31:20+00,2026-09-07 21:31:30+00,BBDC4,medium,81,13.990370,41433,6.99,13,14
2026-09-07 21:31:20+00,2026-09-07 21:31:30+00,BOVA11,medium,101,125.030198,49088,6.89,15,25
2026-09-07 21:31:20+00,2026-09-07 21:31:30+00,BTC-USD,medium,106,64971.728585,49383,7.06,14,59
2026-09-07 21:31:20+00,2026-09-07 21:31:30+00,ITUB4,medium,99,33.975960,53506,7.72,14,14
2026-09-07 21:31:20+00,2026-09-07 21:31:30+00,MGLU3,medium,110,2.001182,53895,7.45,13,35
2026-09-07 21:31:20+00,2026-09-07 21:31:30+00,MSFT,medium,83,420.069880,44418,8.52,14,43
2026-09-07 21:31:20+00,2026-09-07 21:31:30+00,PETR4,medium,110,37.990545,51381,8.86,15,69
2026-09-07 21:31:20+00,2026-09-07 21:31:30+00,VALE3,medium,107,61.984486,55599,7.39,13,15
2026-09-07 21:31:30+00,2026-09-07 21:31:40+00,AAPL,medium,105,169.791143,48667,15.08,25,322
2026-09-07 21:31:30+00,2026-09-07 21:31:40+00,ABEV3,medium,81,12.003827,42827,24.48,104,392
2026-09-07 21:31:30+00,2026-09-07 21:31:40+00,BBDC4,medium,97,14.004742,48138,13.81,51,244
2026-09-07 21:31:30+00,2026-09-07 21:31:40+00,BOVA11,medium,91,124.974615,47469,11.71,25,263
2026-09-07 21:31:30+00,2026-09-07 21:31:40+00,BTC-USD,medium,106,64913.652736,54420,12.34,50,204
2026-09-07 21:31:30+00,2026-09-07 21:31:40+00,ITUB4,medium,106,34.002736,49902,8.25,13,52
2026-09-07 21:31:30+00,2026-09-07 21:31:40+00,MGLU3,medium,98,2.001122,47727,24.62,184,381
2026-09-07 21:31:30+00,2026-09-07 21:31:40+00,MSFT,medium,101,420.234752,52118,25.16,144,362
2026-09-07 21:31:30+00,2026-09-07 21:31:40+00,PETR4,medium,108,37.986944,57991,9.94,14,111
2026-09-07 21:31:30+00,2026-09-07 21:31:40+00,VALE3,medium,106,61.915660,54993,6.83,13,16
2026-09-07 21:31:40+00,2026-09-07 21:31:50+00,AAPL,medium,111,170.010450,56176,1753.32,4849,5098
2026-09-07 21:31:40+00,2026-09-07 21:31:50+00,ABEV3,medium,90,12.012000,46504,1477.14,4760,5157
2026-09-07 21:31:40+00,2026-09-07 21:31:50+00,BBDC4,medium,88,13.969659,43405,1833.40,4569,5048
2026-09-07 21:31:40+00,2026-09-07 21:31:50+00,BOVA11,medium,89,125.161798,39122,1070.44,3960,5039
2026-09-07 21:31:40+00,2026-09-07 21:31:50+00,BTC-USD,medium,106,64936.506321,46912,1168.23,4470,5138
2026-09-07 21:31:40+00,2026-09-07 21:31:50+00,ITUB4,medium,104,34.002692,51366,1468.58,4811,4980
2026-09-07 21:31:40+00,2026-09-07 21:31:50+00,MGLU3,medium,80,2.002375,36965,1538.39,4430,4939
2026-09-07 21:31:40+00,2026-09-07 21:31:50+00,MSFT,medium,88,420.230000,46758,1219.75,4740,5059
2026-09-07 21:31:40+00,2026-09-07 21:31:50+00,PETR4,medium,83,37.957108,46179,1345.43,4869,5148
2026-09-07 21:31:40+00,2026-09-07 21:31:50+00,VALE3,medium,100,61.946100,51682,1194.85,4562,5010
2026-09-07 21:31:50+00,2026-09-07 21:32:00+00,AAPL,medium,100,170.279700,48665,766.83,3463,3711
2026-09-07 21:31:50+00,2026-09-07 21:32:00+00,ABEV3,medium,93,12.009462,47643,654.19,3373,3741
2026-09-07 21:31:50+00,2026-09-07 21:32:00+00,BBDC4,medium,97,14.005052,45514,789.31,3133,3731
2026-09-07 21:31:50+00,2026-09-07 21:32:00+00,BOVA11,medium,110,124.978909,55371,833.45,3353,3671
2026-09-07 21:31:50+00,2026-09-07 21:32:00+00,BTC-USD,medium,108,64974.322500,50809,659.58,3173,3552
2026-09-07 21:31:50+00,2026-09-07 21:32:00+00,ITUB4,medium,112,33.995357,57997,374.58,2351,3009
2026-09-07 21:31:50+00,2026-09-07 21:32:00+00,MGLU3,medium,91,1.997692,44553,862.67,3423,3691
2026-09-07 21:31:50+00,2026-09-07 21:32:00+00,MSFT,medium,103,420.278058,53883,593.14,2983,3562
2026-09-07 21:31:50+00,2026-09-07 21:32:00+00,PETR4,medium,126,37.992698,65051,664.31,3203,3642
2026-09-07 21:31:50+00,2026-09-07 21:32:00+00,VALE3,medium,120,61.974333,54375,631.68,2900,3389
2026-09-07 21:32:00+00,2026-09-07 21:32:10+00,AAPL,medium,82,169.900488,39373,9.24,14,78
2026-09-07 21:32:00+00,2026-09-07 21:32:10+00,ABEV3,medium,103,12.005631,56480,8.97,15,50
2026-09-07 21:32:00+00,2026-09-07 21:32:10+00,BBDC4,medium,102,14.005098,46887,8.05,15,54
2026-09-07 21:32:00+00,2026-09-07 21:32:10+00,BOVA11,medium,106,124.927075,45326,10.00,15,88
2026-09-07 21:32:00+00,2026-09-07 21:32:10+00,BTC-USD,medium,114,65016.918070,56922,9.00,15,59
2026-09-07 21:32:00+00,2026-09-07 21:32:10+00,ITUB4,medium,94,34.043511,44309,8.51,15,29
2026-09-07 21:32:00+00,2026-09-07 21:32:10+00,MGLU3,medium,99,1.996768,49492,9.89,24,53
2026-09-07 21:32:00+00,2026-09-07 21:32:10+00,MSFT,medium,93,419.904731,49358,8.59,14,60
2026-09-07 21:32:00+00,2026-09-07 21:32:10+00,PETR4,medium,105,38.021048,59383,8.77,16,68
2026-09-07 21:32:00+00,2026-09-07 21:32:10+00,VALE3,medium,105,61.984000,53199,7.30,14,40
2026-09-07 21:32:10+00,2026-09-07 21:32:20+00,AAPL,medium,110,170.071727,55297,8.55,14,49
2026-09-07 21:32:10+00,2026-09-07 21:32:20+00,ABEV3,medium,114,12.008509,58692,8.10,13,69
2026-09-07 21:32:10+00,2026-09-07 21:32:20+00,BBDC4,medium,114,14.002982,47730,7.84,13,59
2026-09-07 21:32:10+00,2026-09-07 21:32:20+00,BOVA11,medium,95,124.837368,43677,8.23,16,44
2026-09-07 21:32:10+00,2026-09-07 21:32:20+00,BTC-USD,medium,97,64931.400722,48831,8.09,15,29
2026-09-07 21:32:10+00,2026-09-07 21:32:20+00,ITUB4,medium,86,33.987674,44707,7.97,13,18
2026-09-07 21:32:10+00,2026-09-07 21:32:20+00,MGLU3,medium,111,2.000721,52741,7.48,13,26
2026-09-07 21:32:10+00,2026-09-07 21:32:20+00,MSFT,medium,89,419.777416,45220,7.36,13,25
2026-09-07 21:32:10+00,2026-09-07 21:32:20+00,PETR4,medium,93,37.962043,42649,7.00,13,17
2026-09-07 21:32:10+00,2026-09-07 21:32:20+00,VALE3,medium,90,62.024000,43157,8.02,13,18
2026-09-07 21:32:20+00,2026-09-07 21:32:30+00,AAPL,medium,95,170.089474,49338,1923.60,5310,5998
2026-09-07 21:32:20+00,2026-09-07 21:32:30+00,ABEV3,medium,102,11.996765,54030,2354.09,5769,5988
2026-09-07 21:32:20+00,2026-09-07 21:32:30+00,BBDC4,medium,117,14.008889,53030,1898.56,5629,6017
2026-09-07 21:32:20+00,2026-09-07 21:32:30+00,BOVA11,medium,104,125.068750,52749,1833.02,5280,5919
2026-09-07 21:32:20+00,2026-09-07 21:32:30+00,BTC-USD,medium,104,65033.494231,52527,1829.08,5430,5859
2026-09-07 21:32:20+00,2026-09-07 21:32:30+00,ITUB4,medium,87,33.964713,45189,1727.85,5007,5714
2026-09-07 21:32:20+00,2026-09-07 21:32:30+00,MGLU3,medium,102,1.999412,53409,1671.72,5489,5948
2026-09-07 21:32:20+00,2026-09-07 21:32:30+00,MSFT,medium,106,419.761604,51855,1613.25,5639,5879
2026-09-07 21:32:20+00,2026-09-07 21:32:30+00,PETR4,medium,93,37.944946,51374,1881.49,5480,6007
2026-09-07 21:32:20+00,2026-09-07 21:32:30+00,VALE3,medium,84,62.048452,40783,1583.17,5097,5754
2026-09-07 21:32:30+00,2026-09-07 21:32:40+00,AAPL,medium,73,169.789452,33141,3835.95,7428,7706
2026-09-07 21:32:30+00,2026-09-07 21:32:40+00,ABEV3,medium,86,12.018605,40324,3931.64,7468,7715
2026-09-07 21:32:30+00,2026-09-07 21:32:40+00,BBDC4,medium,76,14.007895,36749,3431.66,7209,7696
2026-09-07 21:32:30+00,2026-09-07 21:32:40+00,BOVA11,medium,59,124.854915,25774,3042.44,7070,7269
2026-09-07 21:32:30+00,2026-09-07 21:32:40+00,BTC-USD,medium,93,64945.408172,45073,3260.00,7439,7636
2026-09-07 21:32:30+00,2026-09-07 21:32:40+00,ITUB4,medium,105,34.056476,51490,3563.46,7030,7527
2026-09-07 21:32:30+00,2026-09-07 21:32:40+00,MGLU3,medium,69,2.000000,33976,4291.99,7379,7656
2026-09-07 21:32:30+00,2026-09-07 21:32:40+00,MSFT,medium,64,419.669063,29556,3562.91,7239,7618
2026-09-07 21:32:30+00,2026-09-07 21:32:40+00,PETR4,medium,107,37.982523,53265,3579.78,7180,7608
2026-09-07 21:32:30+00,2026-09-07 21:32:40+00,VALE3,medium,89,62.039888,45017,2758.37,7250,7588
2026-09-07 21:32:40+00,2026-09-07 21:32:50+00,AAPL,medium,138,170.178768,68159,485.88,2080,2389
2026-09-07 21:32:40+00,2026-09-07 21:32:50+00,ABEV3,medium,121,12.005950,60254,436.09,1899,2368
2026-09-07 21:32:40+00,2026-09-07 21:32:50+00,BBDC4,medium,117,14.001624,57932,463.32,2069,2358
2026-09-07 21:32:40+00,2026-09-07 21:32:50+00,BOVA11,medium,116,125.106034,54501,576.91,2170,2349
2026-09-07 21:32:40+00,2026-09-07 21:32:50+00,BTC-USD,medium,116,65013.651207,60610,389.53,2079,2418
2026-09-07 21:32:40+00,2026-09-07 21:32:50+00,ITUB4,medium,109,34.034587,57785,376.87,1860,2127
2026-09-07 21:32:40+00,2026-09-07 21:32:50+00,MGLU3,medium,135,1.999481,71751,504.61,2040,2399
2026-09-07 21:32:40+00,2026-09-07 21:32:50+00,MSFT,medium,117,419.371282,62482,423.88,2100,2249
2026-09-07 21:32:40+00,2026-09-07 21:32:50+00,PETR4,medium,114,37.997193,56495,413.45,1801,2288
2026-09-07 21:32:40+00,2026-09-07 21:32:50+00,VALE3,medium,100,61.967500,51100,214.59,1531,2118
2026-09-07 21:32:50+00,2026-09-07 21:33:00+00,AAPL,medium,81,169.770988,40578,10.41,14,86
2026-09-07 21:32:50+00,2026-09-07 21:33:00+00,ABEV3,medium,105,12.016952,55354,8.70,13,85
2026-09-07 21:32:50+00,2026-09-07 21:33:00+00,BBDC4,medium,81,14.002593,42267,8.68,13,56
2026-09-07 21:32:50+00,2026-09-07 21:33:00+00,BOVA11,medium,108,124.949074,55403,8.01,13,76
2026-09-07 21:32:50+00,2026-09-07 21:33:00+00,BTC-USD,medium,122,64992.905738,61494,7.88,13,39
2026-09-07 21:32:50+00,2026-09-07 21:33:00+00,ITUB4,medium,114,34.017456,54377,6.14,12,26
2026-09-07 21:32:50+00,2026-09-07 21:33:00+00,MGLU3,medium,99,1.996667,53741,8.78,14,75
2026-09-07 21:32:50+00,2026-09-07 21:33:00+00,MSFT,medium,100,419.685800,48367,9.08,13,95
2026-09-07 21:32:50+00,2026-09-07 21:33:00+00,PETR4,medium,93,37.986237,48149,9.29,13,114
2026-09-07 21:32:50+00,2026-09-07 21:33:00+00,VALE3,medium,99,62.034343,46871,7.37,13,21
2026-09-07 21:33:00+00,2026-09-07 21:33:10+00,AAPL,medium,110,170.036182,52835,11.00,48,60
2026-09-07 21:33:00+00,2026-09-07 21:33:10+00,ABEV3,medium,104,11.997981,48507,9.16,16,32
2026-09-07 21:33:00+00,2026-09-07 21:33:10+00,BBDC4,medium,102,13.976078,54015,9.00,14,57
2026-09-07 21:33:00+00,2026-09-07 21:33:10+00,BOVA11,medium,84,124.939286,43974,9.49,28,69
2026-09-07 21:33:00+00,2026-09-07 21:33:10+00,BTC-USD,medium,98,65106.722041,48008,8.31,14,15
2026-09-07 21:33:00+00,2026-09-07 21:33:10+00,ITUB4,medium,98,33.975204,47030,7.24,15,16
2026-09-07 21:33:00+00,2026-09-07 21:33:10+00,MGLU3,medium,97,1.999278,50595,8.90,17,70
2026-09-07 21:33:00+00,2026-09-07 21:33:10+00,MSFT,medium,104,419.336346,56128,10.14,15,79
2026-09-07 21:33:00+00,2026-09-07 21:33:10+00,PETR4,medium,85,38.037765,37933,8.58,17,67
2026-09-07 21:33:00+00,2026-09-07 21:33:10+00,VALE3,medium,112,62.012857,52930,7.50,14,19
