bucket_start,bucket_end,symbol,scenario,event_count,avg_price,total_quantity,avg_ingestion_latency_ms,p95_ingestion_latency_ms,max_ingestion_latency_ms
2026-09-07 22:41:20+00,2026-09-07 22:41:30+00,PETR4,low,12,38.140000,5157,13.17,14,14
2026-09-07 22:41:20+00,2026-09-07 22:41:30+00,VALE3,low,9,62.342222,3503,13.11,14,14
2026-09-07 22:41:30+00,2026-09-07 22:41:40+00,AAPL,low,8,169.728750,3614,12.75,14,14
2026-09-07 22:41:30+00,2026-09-07 22:41:40+00,ABEV3,low,9,12.041111,3939,12.67,14,14
2026-09-07 22:41:30+00,2026-09-07 22:41:40+00,BBDC4,low,8,14.068750,3115,12.63,13,13
2026-09-07 22:41:30+00,2026-09-07 22:41:40+00,BOVA11,low,11,125.037273,5964,13.09,15,15
2026-09-07 22:41:30+00,2026-09-07 22:41:40+00,BTC-USD,low,9,65316.934444,5449,12.89,14,14
2026-09-07 22:41:30+00,2026-09-07 22:41:40+00,ITUB4,low,17,33.971176,10029,12.88,14,14
2026-09-07 22:41:30+00,2026-09-07 22:41:40+00,MGLU3,low,8,2.008750,4914,13.25,15,15
2026-09-07 22:41:30+00,2026-09-07 22:41:40+00,MSFT,low,11,421.552727,6376,12.82,14,14
2026-09-07 22:41:30+00,2026-09-07 22:41:40+00,PETR4,low,8,38.110000,4327,12.63,14,14
2026-09-07 22:41:30+00,2026-09-07 22:41:40+00,VALE3,low,11,62.000909,4298,12.91,14,14
2026-09-07 22:41:40+00,2026-09-07 22:41:50+00,AAPL,low,11,169.491818,6753,13.00,14,14
2026-09-07 22:41:40+00,2026-09-07 22:41:50+00,ABEV3,low,9,11.986667,4382,18.56,64,64
2026-09-07 22:41:40+00,2026-09-07 22:41:50+00,BBDC4,low,12,14.073333,6235,13.25,15,15
2026-09-07 22:41:40+00,2026-09-07 22:41:50+00,BOVA11,low,9,125.696667,4102,13.11,14,14
2026-09-07 22:41:40+00,2026-09-07 22:41:50+00,BTC-USD,low,11,65127.395455,4039,13.00,15,15
2026-09-07 22:41:40+00,2026-09-07 22:41:50+00,ITUB4,low,11,34.101818,5365,13.00,14,14
2026-09-07 22:41:40+00,2026-09-07 22:41:50+00,MGLU3,low,10,1.997000,6156,13.30,14,14
2026-09-07 22:41:40+00,2026-09-07 22:41:50+00,MSFT,low,11,418.800000,6979,12.82,14,14
2026-09-07 22:41:40+00,2026-09-07 22:41:50+00,PETR4,low,8,37.673750,5518,13.13,14,14
2026-09-07 22:41:40+00,2026-09-07 22:41:50+00,VALE3,low,8,62.395000,4981,13.13,14,14
2026-09-07 22:41:50+00,2026-09-07 22:42:00+00,AAPL,low,10,168.579000,6274,12.80,14,14
2026-09-07 22:41:50+00,2026-09-07 22:42:00+00,ABEV3,low,13,11.974615,6243,12.46,14,14
2026-09-07 22:41:50+00,2026-09-07 22:42:00+00,BBDC4,low,6,13.965000,2762,13.00,14,14
2026-09-07 22:41:50+00,2026-09-07 22:42:00+00,BOVA11,low,12,124.981667,6826,12.50,14,14
2026-09-07 22:41:50+00,2026-09-07 22:42:00+00,BTC-USD,low,10,65118.194000,5338,12.80,14,14
2026-09-07 22:41:50+00,2026-09-07 22:42:00+00,ITUB4,low,12,34.110833,7233,13.00,14,14
2026-09-07 22:41:50+00,2026-09-07 22:42:00+00,MGLU3,low,5,1.988000,2748,12.20,13,13
2026-09-07 22:41:50+00,2026-09-07 22:42:00+00,MSFT,low,13,419.145385,6166,13.08,18,18
2026-09-07 22:41:50+00,2026-09-07 22:42:00+00,PETR4,low,11,38.125455,5017,12.64,13,13
2026-09-07 22:41:50+00,2026-09-07 22:42:00+00,VALE3,low,8,62.302500,3488,13.00,15,15
2026-09-07 22:42:00+00,2026-09-07 22:42:10+00,AAPL,low,13,169.953077,4503,13.31,14,14
2026-09-07 22:42:00+00,2026-09-07 22:42:10+00,ABEV3,low,12,12.005000,3698,12.33,13,13
2026-09-07 22:42:00+00,2026-09-07 22:42:10+00,BBDC4,low,5,13.988000,2680,12.60,13,13
2026-09-07 22:42:00+00,2026-09-07 22:42:10+00,BOVA11,low,9,125.668889,3175,12.78,14,14
2026-09-07 22:42:00+00,2026-09-07 22:42:10+00,BTC-USD,low,14,64935.003571,6562,12.50,14,14
2026-09-07 22:42:00+00,2026-09-07 22:42:10+00,ITUB4,low,13,34.012308,7494,12.62,14,14
2026-09-07 22:42:00+00,2026-09-07 22:42:10+00,MGLU3,low,8,1.993750,4115,13.13,17,17
2026-09-07 22:42:00+00,2026-09-07 22:42:10+00,MSFT,low,8,419.230000,3573,12.63,14,14
2026-09-07 22:42:00+00,2026-09-07 22:42:10+00,PETR4,low,6,37.870000,2024,12.33,13,13
2026-09-07 22:42:00+00,2026-09-07 22:42:10+00,VALE3,low,12,61.923333,5562,12.92,14,14
2026-09-07 22:42:10+00,2026-09-07 22:42:20+00,AAPL,low,13,169.376154,6399,12.69,14,14
2026-09-07 22:42:10+00,2026-09-07 22:42:20+00,ABEV3,low,9,12.017778,4247,12.44,14,14
2026-09-07 22:42:10+00,2026-09-07 22:42:20+00,BBDC4,low,10,13.921000,4833,12.60,14,14
2026-09-07 22:42:10+00,2026-09-07 22:42:20+00,BOVA11,low,15,125.051333,6082,12.67,14,14
2026-09-07 22:42:10+00,2026-09-07 22:42:20+00,BTC-USD,low,7,65162.507143,2369,12.43,14,14
2026-09-07 22:42:10+00,2026-09-07 22:42:20+00,ITUB4,low,11,33.921818,6043,13.45,19,19
2026-09-07 22:42:10+00,2026-09-07 22:42:20+00,MGLU3,low,8,2.001250,4246,12.75,14,14
2026-09-07 22:42:10+00,2026-09-07 22:42:20+00,MSFT,low,9,420.767778,3987,12.33,14,14
2026-09-07 22:42:10+00,2026-09-07 22:42:20+00,PETR4,low,9,37.644444,4614,12.67,14,14
2026-09-07 22:42:10+00,2026-09-07 22:42:20+00,VALE3,low,9,61.877778,4416,12.56,13,13
2026-09-07 22:42:20+00,2026-09-07 22:42:30+00,AAPL,low,3,170.646667,397,12.33,13,13
2026-09-07 22:42:20+00,2026-09-07 22:42:30+00,ABEV3,low,2,11.925000,853,12.50,13,13
2026-09-07 22:42:20+00,2026-09-07 22:42:30+00,BBDC4,low,1,13.850000,916,13.00,13,13
2026-09-07 22:42:20+00,2026-09-07 22:42:30+00,BOVA11,low,5,125.268000,2505,12.60,14,14
2026-09-07 22:42:20+00,2026-09-07 22:42:30+00,BTC-USD,low,2,64338.305000,955,14.00,16,16
2026-09-07 22:42:20+00,2026-09-07 22:42:30+00,ITUB4,low,2,33.870000,771,13.00,14,14
2026-09-07 22:42:20+00,2026-09-07 22:42:30+00,MGLU3,low,3,2.020000,1360,12.67,13,13
2026-09-07 22:42:20+00,2026-09-07 22:42:30+00,MSFT,low,3,419.666667,1177,12.67,13,13
2026-09-07 22:42:20+00,2026-09-07 22:42:30+00,PETR4,low,1,38.310000,67,14.00,14,14
2026-09-07 22:42:20+00,2026-09-07 22:42:30+00,VALE3,low,1,61.500000,980,12.00,12,12
2026-09-07 22:43:10+00,2026-09-07 22:43:20+00,AAPL,medium,23,169.990870,12429,10.35,20,29
2026-09-07 22:43:10+00,2026-09-07 22:43:20+00,ABEV3,medium,23,12.029565,11162,9.43,15,34
2026-09-07 22:43:10+00,2026-09-07 22:43:20+00,BBDC4,medium,31,14.011613,16171,9.87,28,47
2026-09-07 22:43:10+00,2026-09-07 22:43:20+00,BOVA11,medium,30,125.217000,14915,8.13,13,14
2026-09-07 22:43:10+00,2026-09-07 22:43:20+00,BTC-USD,medium,41,64848.245610,18925,7.61,13,38
2026-09-07 22:43:10+00,2026-09-07 22:43:20+00,ITUB4,medium,45,33.996889,22250,6.82,14,14
2026-09-07 22:43:10+00,2026-09-07 22:43:20+00,MGLU3,medium,24,1.999167,12248,7.04,13,24
2026-09-07 22:43:10+00,2026-09-07 22:43:20+00,MSFT,medium,30,420.494333,16494,7.90,13,13
2026-09-07 22:43:10+00,2026-09-07 22:43:20+00,PETR4,medium,27,38.085185,13864,9.22,13,49
2026-09-07 22:43:10+00,2026-09-07 22:43:20+00,VALE3,medium,34,62.054706,16704,7.79,15,17
2026-09-07 22:43:20+00,2026-09-07 22:43:30+00,AAPL,medium,92,170.015217,44477,6.92,13,32
2026-09-07 22:43:20+00,2026-09-07 22:43:30+00,ABEV3,medium,90,12.001778,50463,10.59,32,55
2026-09-07 22:43:20+00,2026-09-07 22:43:30+00,BBDC4,medium,92,14.004565,42777,9.02,14,58
2026-09-07 22:43:20+00,2026-09-07 22:43:30+00,BOVA11,medium,102,125.019216,55937,8.48,13,65
2026-09-07 22:43:20+00,2026-09-07 22:43:30+00,BTC-USD,medium,102,64995.130686,55212,8.65,17,48
2026-09-07 22:43:20+00,2026-09-07 22:43:30+00,ITUB4,medium,101,33.977822,48279,7.69,13,15
2026-09-07 22:43:20+00,2026-09-07 22:43:30+00,MGLU3,medium,104,2.001923,51230,8.26,13,28
2026-09-07 22:43:20+00,2026-09-07 22:43:30+00,MSFT,medium,102,420.457941,51757,7.82,13,25
2026-09-07 22:43:20+00,2026-09-07 22:43:30+00,PETR4,medium,112,38.028304,52792,8.35,13,48
2026-09-07 22:43:20+00,2026-09-07 22:43:30+00,VALE3,medium,106,62.040189,51172,6.78,13,13
2026-09-07 22:43:30+00,2026-09-07 22:43:40+00,AAPL,medium,97,170.027835,46946,8.00,13,29
2026-09-07 22:43:30+00,2026-09-07 22:43:40+00,ABEV3,medium,103,12.005243,51751,9.03,13,60
2026-09-07 22:43:30+00,2026-09-07 22:43:40+00,BBDC4,medium,99,13.985859,51157,8.48,13,59
2026-09-07 22:43:30+00,2026-09-07 22:43:40+00,BOVA11,medium,103,124.928058,51058,8.64,13,50
2026-09-07 22:43:30+00,2026-09-07 22:43:40+00,BTC-USD,medium,92,65021.702391,47880,9.29,13,47
2026-09-07 22:43:30+00,2026-09-07 22:43:40+00,ITUB4,medium,97,33.987113,48966,7.30,13,14
2026-09-07 22:43:30+00,2026-09-07 22:43:40+00,MGLU3,medium,85,1.999529,47467,8.51,13,60
2026-09-07 22:43:30+00,2026-09-07 22:43:40+00,MSFT,medium,109,419.729358,55452,7.86,13,40
2026-09-07 22:43:30+00,2026-09-07 22:43:40+00,PETR4,medium,104,37.964423,50978,7.98,19,30
2026-09-07 22:43:30+00,2026-09-07 22:43:40+00,VALE3,medium,105,62.011429,49630,6.92,13,16
2026-09-07 22:43:40+00,2026-09-07 22:43:50+00,AAPL,medium,107,170.004393,53309,8.75,13,47
2026-09-07 22:43:40+00,2026-09-07 22:43:50+00,ABEV3,medium,101,12.002376,50912,8.95,17,56
2026-09-07 22:43:40+00,2026-09-07 22:43:50+00,BBDC4,medium,97,14.005979,40496,8.43,13,49
2026-09-07 22:43:40+00,2026-09-07 22:43:50+00,BOVA11,medium,95,124.759053,43888,8.97,15,66
2026-09-07 22:43:40+00,2026-09-07 22:43:50+00,BTC-USD,medium,112,65005.078304,55296,10.07,27,63
2026-09-07 22:43:40+00,2026-09-07 22:43:50+00,ITUB4,medium,86,33.973953,40157,7.33,13,38
2026-09-07 22:43:40+00,2026-09-07 22:43:50+00,MGLU3,medium,112,2.001071,59727,8.97,19,69
2026-09-07 22:43:40+00,2026-09-07 22:43:50+00,MSFT,medium,94,420.452340,47667,8.57,14,57
2026-09-07 22:43:40+00,2026-09-07 22:43:50+00,PETR4,medium,97,37.985773,50686,9.51,14,67
2026-09-07 22:43:40+00,2026-09-07 22:43:50+00,VALE3,medium,99,61.941818,49606,7.34,13,23
2026-09-07 22:43:50+00,2026-09-07 22:44:00+00,AAPL,medium,102,170.245490,47870,7.05,13,17
2026-09-07 22:43:50+00,2026-09-07 22:44:00+00,ABEV3,medium,95,12.019158,55419,9.20,14,52
2026-09-07 22:43:50+00,2026-09-07 22:44:00+00,BBDC4,medium,101,13.991386,53913,9.07,15,62
2026-09-07 22:43:50+00,2026-09-07 22:44:00+00,BOVA11,medium,100,125.155200,52827,7.83,13,42
2026-09-07 22:43:50+00,2026-09-07 22:44:00+00,BTC-USD,medium,112,64984.084464,54832,6.58,13,17
2026-09-07 22:43:50+00,2026-09-07 22:44:00+00,ITUB4,medium,102,34.015882,47045,7.61,13,14
2026-09-07 22:43:50+00,2026-09-07 22:44:00+00,MGLU3,medium,91,2.002527,46477,7.42,13,42
2026-09-07 22:43:50+00,2026-09-07 22:44:00+00,MSFT,medium,107,420.011402,48474,7.78,13,38
2026-09-07 22:43:50+00,2026-09-07 22:44:00+00,PETR4,medium,101,38.007030,53067,8.93,14,33
2026-09-07 22:43:50+00,2026-09-07 22:44:00+00,VALE3,medium,93,62.066774,49046,7.38,13,41
2026-09-07 22:44:00+00,2026-09-07 22:44:10+00,AAPL,medium,113,170.034071,55596,7.68,13,49
2026-09-07 22:44:00+00,2026-09-07 22:44:10+00,ABEV3,medium,92,12.023152,45124,7.99,14,20
2026-09-07 22:44:00+00,2026-09-07 22:44:10+00,BBDC4,medium,113,13.987788,59480,8.39,13,43
2026-09-07 22:44:00+00,2026-09-07 22:44:10+00,BOVA11,medium,100,125.044300,48333,7.24,13,33
2026-09-07 22:44:00+00,2026-09-07 22:44:10+00,BTC-USD,medium,93,64981.492043,50211,8.70,13,39
2026-09-07 22:44:00+00,2026-09-07 22:44:10+00,ITUB4,medium,110,34.005636,52406,7.51,13,13
2026-09-07 22:44:00+00,2026-09-07 22:44:10+00,MGLU3,medium,93,1.999677,49702,7.34,13,13
2026-09-07 22:44:00+00,2026-09-07 22:44:10+00,MSFT,medium,98,419.923265,51390,7.99,16,38
2026-09-07 22:44:00+00,2026-09-07 22:44:10+00,PETR4,medium,100,38.017500,49735,7.66,14,30
2026-09-07 22:44:00+00,2026-09-07 22:44:10+00,VALE3,medium,90,61.979556,43780,6.80,13,14
2026-09-07 22:44:10+00,2026-09-07 22:44:20+00,AAPL,medium,104,169.907308,47753,7.86,13,37
2026-09-07 22:44:10+00,2026-09-07 22:44:20+00,ABEV3,medium,108,11.988611,59052,8.19,13,43
2026-09-07 22:44:10+00,2026-09-07 22:44:20+00,BBDC4,medium,97,14.002990,49649,7.26,13,27
2026-09-07 22:44:10+00,2026-09-07 22:44:20+00,BOVA11,medium,97,125.119588,51456,7.35,13,25
2026-09-07 22:44:10+00,2026-09-07 22:44:20+00,BTC-USD,medium,103,65070.520680,45060,6.95,13,41
2026-09-07 22:44:10+00,2026-09-07 22:44:20+00,ITUB4,medium,82,33.956220,45242,7.30,13,15
2026-09-07 22:44:10+00,2026-09-07 22:44:20+00,MGLU3,medium,111,1.999099,53019,8.13,13,39
2026-09-07 22:44:10+00,2026-09-07 22:44:20+00,MSFT,medium,94,420.023830,48983,8.63,17,38
2026-09-07 22:44:10+00,2026-09-07 22:44:20+00,PETR4,medium,89,37.992584,44674,8.20,13,26
2026-09-07 22:44:10+00,2026-09-07 22:44:20+00,VALE3,medium,109,62.034128,54837,7.63,13,13
2026-09-07 22:44:20+00,2026-09-07 22:44:30+00,AAPL,medium,107,170.155888,49916,7.31,13,13
2026-09-07 22:44:20+00,2026-09-07 22:44:30+00,ABEV3,medium,114,12.003421,58649,8.31,22,49
2026-09-07 22:44:20+00,2026-09-07 22:44:30+00,BBDC4,medium,107,14.006729,56295,6.92,13,24
2026-09-07 22:44:20+00,2026-09-07 22:44:30+00,BOVA11,medium,95,124.964421,47898,8.31,13,44
2026-09-07 22:44:20+00,2026-09-07 22:44:30+00,BTC-USD,medium,101,65001.899802,52757,8.13,13,22
2026-09-07 22:44:20+00,2026-09-07 22:44:30+00,ITUB4,medium,99,34.028283,53989,7.93,13,14
2026-09-07 22:44:20+00,2026-09-07 22:44:30+00,MGLU3,medium,80,1.999000,40874,8.21,13,34
2026-09-07 22:44:20+00,2026-09-07 22:44:30+00,MSFT,medium,105,420.132000,51717,6.27,12,13
2026-09-07 22:44:20+00,2026-09-07 22:44:30+00,PETR4,medium,97,37.996495,49793,7.59,13,44
2026-09-07 22:44:20+00,2026-09-07 22:44:30+00,VALE3,medium,99,62.024343,46668,7.24,13,14
2026-09-07 22:44:30+00,2026-09-07 22:44:40+00,AAPL,medium,106,169.978585,54691,7.86,13,48
2026-09-07 22:44:30+00,2026-09-07 22:44:40+00,ABEV3,medium,98,11.999490,46666,7.67,13,31
2026-09-07 22:44:30+00,2026-09-07 22:44:40+00,BBDC4,medium,91,14.002527,49238,8.25,12,41
2026-09-07 22:44:30+00,2026-09-07 22:44:40+00,BOVA11,medium,103,124.948155,48804,8.17,13,53
2026-09-07 22:44:30+00,2026-09-07 22:44:40+00,BTC-USD,medium,105,65072.584000,53863,8.83,14,58
2026-09-07 22:44:30+00,2026-09-07 22:44:40+00,ITUB4,medium,98,34.032551,46595,6.36,12,17
2026-09-07 22:44:30+00,2026-09-07 22:44:40+00,MGLU3,medium,104,1.997596,52602,6.84,13,43
2026-09-07 22:44:30+00,2026-09-07 22:44:40+00,MSFT,medium,89,419.896966,50018,8.75,18,36
2026-09-07 22:44:30+00,2026-09-07 22:44:40+00,PETR4,medium,87,38.026207,39057,7.15,12,15
2026-09-07 22:44:30+00,2026-09-07 22:44:40+00,VALE3,medium,119,61.984202,62169,7.40,12,16
2026-09-07 22:44:40+00,2026-09-07 22:44:50+00,AAPL,medium,101,170.097624,48072,7.33,13,32
2026-09-07 22:44:40+00,2026-09-07 22:44:50+00,ABEV3,medium,109,12.001376,57357,7.87,12,24
2026-09-07 22:44:40+00,2026-09-07 22:44:50+00,BBDC4,medium,98,13.996939,45604,7.81,14,35
2026-09-07 22:44:40+00,2026-09-07 22:44:50+00,BOVA11,medium,96,125.111458,46744,7.09,13,29
2026-09-07 22:44:40+00,2026-09-07 22:44:50+00,BTC-USD,medium,105,65081.325905,49646,7.17,12,19
2026-09-07 22:44:40+00,2026-09-07 22:44:50+00,ITUB4,medium,92,33.956196,46926,7.42,12,13
2026-09-07 22:44:40+00,2026-09-07 22:44:50+00,MGLU3,medium,82,2.002317,41999,7.18,12,42
2026-09-07 22:44:40+00,2026-09-07 22:44:50+00,MSFT,medium,99,419.724545,48141,7.26,12,34
2026-09-07 22:44:40+00,2026-09-07 22:44:50+00,PETR4,medium,119,37.973193,55341,8.40,14,52
2026-09-07 22:44:40+00,2026-09-07 22:44:50+00,VALE3,medium,100,62.006000,50058,7.35,12,14
2026-09-07 22:44:50+00,2026-09-07 22:45:00+00,AAPL,medium,96,169.829479,44452,26.88,191,350
2026-09-07 22:44:50+00,2026-09-07 22:45:00+00,ABEV3,medium,100,12.019100,49287,33.68,177,529
2026-09-07 22:44:50+00,2026-09-07 22:45:00+00,BBDC4,medium,110,13.998545,48225,15.97,27,508
2026-09-07 22:44:50+00,2026-09-07 22:45:00+00,BOVA11,medium,106,124.886415,55598,15.89,38,450
2026-09-07 22:44:50+00,2026-09-07 22:45:00+00,BTC-USD,medium,100,65101.577100,50300,24.94,117,479
2026-09-07 22:44:50+00,2026-09-07 22:45:00+00,ITUB4,medium,84,33.969048,43257,34.80,285,503
2026-09-07 22:44:50+00,2026-09-07 22:45:00+00,MGLU3,medium,110,1.998455,53529,30.45,231,549
2026-09-07 22:44:50+00,2026-09-07 22:45:00+00,MSFT,medium,92,420.183696,43773,25.13,161,460
2026-09-07 22:44:50+00,2026-09-07 22:45:00+00,PETR4,medium,96,37.992396,52014,21.34,56,390
2026-09-07 22:44:50+00,2026-09-07 22:45:00+00,VALE3,medium,102,62.054118,48726,23.79,87,563
2026-09-07 22:45:00+00,2026-09-07 22:45:10+00,AAPL,medium,88,169.942955,45602,9.00,13,70
2026-09-07 22:45:00+00,2026-09-07 22:45:10+00,ABEV3,medium,116,12.009569,56024,8.48,13,139
2026-09-07 22:45:00+00,2026-09-07 22:45:10+00,BBDC4,medium,100,14.012600,54351,10.13,14,149
2026-09-07 22:45:00+00,2026-09-07 22:45:10+00,BOVA11,medium,95,125.004842,41989,8.53,12,99
2026-09-07 22:45:00+00,2026-09-07 22:45:10+00,BTC-USD,medium,114,64974.692719,60971,9.27,21,129
2026-09-07 22:45:00+00,2026-09-07 22:45:10+00,ITUB4,medium,101,34.002673,48772,8.92,12,124
2026-09-07 22:45:00+00,2026-09-07 22:45:10+00,MGLU3,medium,91,2.002198,48136,8.19,13,106
2026-09-07 22:45:00+00,2026-09-07 22:45:10+00,MSFT,medium,103,419.735534,47743,10.51,27,119
2026-09-07 22:45:00+00,2026-09-07 22:45:10+00,PETR4,medium,99,38.025152,43837,10.99,42,116
2026-09-07 22:45:00+00,2026-09-07 22:45:10+00,VALE3,medium,93,62.023656,47186,10.75,13,115
2026-09-07 22:45:10+00,2026-09-07 22:45:20+00,AAPL,medium,98,170.013980,48171,6.86,12,31
2026-09-07 22:45:10+00,2026-09-07 22:45:20+00,ABEV3,medium,93,11.987957,49265,7.53,12,41
2026-09-07 22:45:10+00,2026-09-07 22:45:20+00,BBDC4,medium,98,13.979694,49160,6.44,12,35
2026-09-07 22:45:10+00,2026-09-07 22:45:20+00,BOVA11,medium,113,124.906549,57624,8.77,13,51
2026-09-07 22:45:10+00,2026-09-07 22:45:20+00,BTC-USD,medium,85,65090.120353,41715,8.24,12,34
2026-09-07 22:45:10+00,2026-09-07 22:45:20+00,ITUB4,medium,90,34.017222,44298,6.73,12,15
2026-09-07 22:45:10+00,2026-09-07 22:45:20+00,MGLU3,medium,103,2.000291,54301,8.10,12,54
2026-09-07 22:45:10+00,2026-09-07 22:45:20+00,MSFT,medium,118,419.883475,58617,8.47,12,45
2026-09-07 22:45:10+00,2026-09-07 22:45:20+00,PETR4,medium,98,38.056122,50829,8.92,16,75
2026-09-07 22:45:10+00,2026-09-07 22:45:20+00,VALE3,medium,107,61.978411,54560,6.75,12,32
2026-09-07 22:45:20+00,2026-09-07 22:45:30+00,AAPL,medium,84,169.991071,44411,8.30,12,59
2026-09-07 22:45:20+00,2026-09-07 22:45:30+00,ABEV3,medium,104,12.004712,51372,7.99,13,53
2026-09-07 22:45:20+00,2026-09-07 22:45:30+00,BBDC4,medium,107,13.993551,52909,7.46,17,46
2026-09-07 22:45:20+00,2026-09-07 22:45:30+00,BOVA11,medium,85,125.035059,40398,6.98,12,12
2026-09-07 22:45:20+00,2026-09-07 22:45:30+00,BTC-USD,medium,93,64924.761183,48640,7.51,12,63
2026-09-07 22:45:20+00,2026-09-07 22:45:30+00,ITUB4,medium,106,33.961038,52382,6.22,12,13
2026-09-07 22:45:20+00,2026-09-07 22:45:30+00,MGLU3,medium,106,1.997453,52071,8.11,12,39
2026-09-07 22:45:20+00,2026-09-07 22:45:30+00,MSFT,medium,109,419.695505,54585,7.87,13,47
2026-09-07 22:45:20+00,2026-09-07 22:45:30+00,PETR4,medium,101,38.004851,53561,8.65,12,55
2026-09-07 22:45:20+00,2026-09-07 22:45:30+00,VALE3,medium,107,61.981682,50883,6.10,12,12
2026-09-07 22:45:30+00,2026-09-07 22:45:40+00,AAPL,medium,98,169.957653,51913,8.33,12,48
2026-09-07 22:45:30+00,2026-09-07 22:45:40+00,ABEV3,medium,101,12.010297,50849,9.79,14,80
2026-09-07 22:45:30+00,2026-09-07 22:45:40+00,BBDC4,medium,110,13.978818,50120,8.75,12,70
2026-09-07 22:45:30+00,2026-09-07 22:45:40+00,BOVA11,medium,98,125.009796,53343,8.13,30,51
2026-09-07 22:45:30+00,2026-09-07 22:45:40+00,BTC-USD,medium,83,64979.461325,39857,8.01,12,70
2026-09-07 22:45:30+00,2026-09-07 22:45:40+00,ITUB4,medium,106,33.993491,58229,6.58,12,17
2026-09-07 22:45:30+00,2026-09-07 22:45:40+00,MGLU3,medium,83,2.002048,38612,8.64,17,55
2026-09-07 22:45:30+00,2026-09-07 22:45:40+00,MSFT,medium,79,419.756329,40391,8.09,13,60
2026-09-07 22:45:30+00,2026-09-07 22:45:40+00,PETR4,medium,131,37.995725,66945,9.73,40,68
2026-09-07 22:45:30+00,2026-09-07 22:45:40+00,VALE3,medium,104,62.030385,46679,7.38,13,36
2026-09-07 22:45:40+00,2026-09-07 22:45:50+00,AAPL,medium,106,169.893396,50570,8.21,12,58
2026-09-07 22:45:40+00,2026-09-07 22:45:50+00,ABEV3,medium,103,11.991165,54885,7.73,12,86
2026-09-07 22:45:40+00,2026-09-07 22:45:50+00,BBDC4,medium,100,13.991000,51140,7.77,12,56
2026-09-07 22:45:40+00,2026-09-07 22:45:50+00,BOVA11,medium,103,125.058350,47525,6.49,14,47
2026-09-07 22:45:40+00,2026-09-07 22:45:50+00,BTC-USD,medium,99,64957.423333,48379,9.40,29,76
2026-09-07 22:45:40+00,2026-09-07 22:45:50+00,ITUB4,medium,105,34.012000,50049,7.77,12,47
2026-09-07 22:45:40+00,2026-09-07 22:45:50+00,MGLU3,medium,97,2.000309,48407,7.04,13,18
2026-09-07 22:45:40+00,2026-09-07 22:45:50+00,MSFT,medium,90,420.011444,40910,8.37,12,36
2026-09-07 22:45:40+00,2026-09-07 22:45:50+00,PETR4,medium,105,38.059810,54914,7.64,12,56
2026-09-07 22:45:40+00,2026-09-07 22:45:50+00,VALE3,medium,95,62.108105,48479,7.29,13,38
2026-09-07 22:45:50+00,2026-09-07 22:46:00+00,AAPL,medium,94,170.161277,48426,8.36,13,61
2026-09-07 22:45:50+00,2026-09-07 22:46:00+00,ABEV3,medium,102,11.993235,54634,7.68,13,71
2026-09-07 22:45:50+00,2026-09-07 22:46:00+00,BBDC4,medium,87,14.005057,46066,12.62,68,97
2026-09-07 22:45:50+00,2026-09-07 22:46:00+00,BOVA11,medium,111,125.094144,59546,9.02,25,60
2026-09-07 22:45:50+00,2026-09-07 22:46:00+00,BTC-USD,medium,91,65137.692527,45245,9.30,18,87
2026-09-07 22:45:50+00,2026-09-07 22:46:00+00,ITUB4,medium,86,33.971628,46248,6.42,13,31
2026-09-07 22:45:50+00,2026-09-07 22:46:00+00,MGLU3,medium,113,2.000796,52217,7.95,13,28
2026-09-07 22:45:50+00,2026-09-07 22:46:00+00,MSFT,medium,100,419.146700,49497,7.46,13,51
2026-09-07 22:45:50+00,2026-09-07 22:46:00+00,PETR4,medium,113,37.988319,50296,10.27,31,81
2026-09-07 22:45:50+00,2026-09-07 22:46:00+00,VALE3,medium,106,62.005377,49685,7.28,13,41
2026-09-07 22:46:00+00,2026-09-07 22:46:10+00,AAPL,medium,95,170.012947,52201,8.23,13,67
2026-09-07 22:46:00+00,2026-09-07 22:46:10+00,ABEV3,medium,91,11.993846,43532,6.79,12,15
2026-09-07 22:46:00+00,2026-09-07 22:46:10+00,BBDC4,medium,100,13.997400,49407,7.74,14,57
2026-09-07 22:46:00+00,2026-09-07 22:46:10+00,BOVA11,medium,122,124.899836,64803,8.06,13,77
2026-09-07 22:46:00+00,2026-09-07 22:46:10+00,BTC-USD,medium,95,65046.448105,42159,7.21,13,49
2026-09-07 22:46:00+00,2026-09-07 22:46:10+00,ITUB4,medium,97,33.999588,48016,7.28,12,44
2026-09-07 22:46:00+00,2026-09-07 22:46:10+00,MGLU3,medium,106,2.000660,52699,7.79,12,75
2026-09-07 22:46:00+00,2026-09-07 22:46:10+00,MSFT,medium,91,419.774725,41228,8.18,20,35
2026-09-07 22:46:00+00,2026-09-07 22:46:10+00,PETR4,medium,99,37.994444,54377,7.10,12,18
2026-09-07 22:46:00+00,2026-09-07 22:46:10+00,VALE3,medium,106,62.012736,48595,6.24,12,17
2026-09-07 22:46:10+00,2026-09-07 22:46:20+00,AAPL,medium,92,169.961413,49089,7.27,12,32
2026-09-07 22:46:10+00,2026-09-07 22:46:20+00,ABEV3,medium,82,11.988171,37353,8.39,13,67
2026-09-07 22:46:10+00,2026-09-07 22:46:20+00,BBDC4,medium,120,13.998083,60041,8.72,16,51
2026-09-07 22:46:10+00,2026-09-07 22:46:20+00,BOVA11,medium,95,124.938316,48739,9.29,27,60
